C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C5_,C6_,C7_,I1,I2,I3,C2,I3_bins,I3_bins_new,Y1,Y2
-0.7971618153297841,-0.7255284224548071,0.813440915227406,0.9891405199132173,-0.06828248295749315,1.8165804065166238,-0.13021022927251086,0.8083441778035478,-1.1484982543446522,-0.7884298416805273,-1.0611268009280195,ANAC,"Anacor Pharmaceuticals, Inc.",2834,1.0,5,2,1,1
1.857850369437669,1.2387787029118502,1.2207884699221734,0.6455957269158945,0.7345949183014342,0.2797578748479717,-0.3416305849673816,0.5975470647511909,-0.042959845941060976,1.2683928292548137,0.23457769257937308,PRSS,CAFEPRESS INC. ,5900,1.0,8,1,0,1
-0.48526478671025947,-0.6942798544416947,0.3137609000312064,-0.8684177020292906,-0.4931282154458498,-1.7209909865073205,-0.2902263192994688,-0.005361247371823347,-0.7731497021590743,-0.7884298416805273,-1.667876471842528,CRDC,DEXTERA SURGICAL INC,3841,0.0,5,2,1,1
-0.7564653397601558,2.6205701694255508,0.3883596279294651,-0.73539220605077,1.9478507497343625,-0.04481369106509254,-0.5304051456573781,0.42109458944535844,-0.030193341208546103,-0.7884298416805273,-0.13663272379257765,AVNC,"MiddleBrook Pharmaceuticals, Inc.",2834,1.0,5,2,1,0
-1.0314040822814767,-0.3646576212023577,-2.267401008862243,0.8801466207760652,-0.9207122574073167,0.17091786379781249,-1.0398620528822853,0.14849891158175377,-0.1714550899024312,1.2683928292548137,0.7061321614554752,RUE,"rue21, inc",5600,1.0,8,1,0,1
0.4464241130958993,1.3262836768125172,1.7686346554683674,0.061305529650945115,0.4985599619629945,0.956007813809473,0.9862751732868327,1.2393091293023677,-0.19383844429046795,1.2683120034146151,-0.5167468623083098,IPHI,INPHI Corp,3674,1.0,5,2,0,1
-0.5226620346969681,-0.30807511421945366,-0.07501490875138896,-0.40304222771728615,-0.36231718371459226,-0.1651491300646318,0.49113959531391066,0.8224891425520573,-0.41230744933163765,-0.7884298416805273,-0.6668978471469917,REXX,REX ENERGY CORP,1311,0.0,2,1,1,0
-0.44827628863880226,-1.3565606737618827,-0.06486419120654072,0.09422917459416914,-1.9586712891063773,0.2112623737500765,0.4143604362473262,-0.7525110159967733,-0.8640255295736308,-0.7884298416805273,0.7921912295638744,GOLF,GOLFSMITH INTERNATIONAL HOLDINGS INC,5940,1.0,8,1,1,0
-0.6374489317347916,0.9327428436429777,1.3091914751994003,-0.2907873963257114,0.6852646733572408,-0.2980622441549511,2.263005645428182,2.303791914869111,0.824724769813787,1.2682847272747912,-0.13663272379257765,CONR,CONOR MEDSYSTEMS INC,3841,1.0,5,2,0,1
0.0005370806481536701,0.6943338521406102,0.21323642073515184,0.09949618269491202,-0.6374059726758086,0.38653753380258943,-0.365257321745096,-0.4860696873428618,1.2835668356077248,1.2685468874802148,-0.5666296546169528,NZ,NETEZZA CORP ,3571,1.0,5,2,0,1
-0.5039114688790126,-0.040329182641872394,0.7321836920750722,-0.8256929687285192,-0.19105056528349168,0.4974603820303917,0.15241408169346674,-0.3378405326483316,-0.33052539498328354,-0.7884298416805273,-1.549193993342077,PODD,INSULET CORP ,3841,1.0,5,2,0,1
1.5108321423093671,1.0087715759422975,-0.0012045461657693086,0.04113852753041296,0.8944556557608874,0.43893598762889047,0.7821204212989582,-1.5439411371773766,-1.4760751463802266,-0.7884298416805273,1.657701194174783,UAPH,UAP HOLDING CORP,2875,1.0,5,2,0,1
-0.5987390140642254,-0.3646576212023577,0.5470194884234482,-0.1692243054004283,1.233610319638875,2.03484647068804,0.6956374805356881,1.4120252303849576,2.061599897714018,-0.7884298416805273,1.657701194174783,DG,DOLLAR GENERAL CORP,5331,1.0,8,1,1,1
0.48994826571972616,0.4518081166750338,-0.28842091628578975,-2.0702115093185367,0.19242796906156356,-0.12631215640489465,-0.06044746630278869,-0.5673011000638664,-0.12718714798061553,1.2683216497347551,0.6713608449100257,TXRH,"Texas Roadhouse, Inc. ",5812,1.0,8,1,0,0
0.5473133655411974,0.027511403107879685,0.9613297165657673,-0.37674055971895337,0.7265731242360025,0.9949949213112887,-0.566085437692406,-0.2976739171065035,2.061599897714018,1.2685199433527456,1.657701194174783,GRPN,"Groupon, Inc.",7379,1.0,10,3,0,1
-0.7767466403792465,-1.0789097592357593,-0.7034462593774334,-0.9397606403082546,-0.09662398952825237,1.5206748190756614,0.4733956838138653,0.7429492616993095,-1.4754497099179225,-0.7884298416805273,0.6751534739942366,CVGI,"Commercial Vehicle Group, Inc.",3714,1.0,5,2,1,1
1.857850369437669,-0.48974349589218374,-1.5798804316791082,0.7889658205785891,1.1984552476983639,2.2516849898637354,1.52011032263011,1.4282126800717165,-0.636357949604821,-0.7884298416805273,1.657701194174783,TRS,TRIMAS CORP,3452,1.0,5,2,1,0
-0.3754737616158519,-1.87657495115131,0.8319346757639201,-1.0668099263805135,1.0372477900078392,0.8052773086648272,-0.7466477209633409,1.2890574835972701,0.5867833859529287,-0.7884298416805273,-1.4743723646237652,STXS,"Stereotaxis, Inc.",3845,1.0,5,2,1,1
-0.9013431174157841,0.8532874173348024,-0.26113066297318416,0.9595853403218858,0.9536802809641335,-0.22147183130113882,2.263005645428182,-0.8017205184137799,-0.8682753024727388,1.2681945478908485,1.3007737179219532,QLTY,QUALITY DISTRIBUTION INC ,4213,1.0,6,1,0,1
1.857850369437669,0.5760506840023499,-2.267401008862243,1.8318180476615022,0.06299368459455762,0.195652602372071,-0.9068059106818277,0.2156404838306868,-0.06775501171298172,1.2682254053475561,1.657701194174783,EM,"Change Healthcare Holdings, Inc. ",7374,1.0,10,3,0,1
1.857850369437669,1.6189523335514246,-0.5311423424724642,-1.1186667778385768,1.9173340642037286,0.37787430816960726,1.9226242955436554,1.1203248689388126,0.9189541381316021,1.268236405338414,1.657701194174783,AVGO,Broadcom Ltd ,3674,1.0,5,2,0,1
0.32815404634096074,1.378784163785358,0.6907176587931358,-0.7442671787684985,-0.0467710955324448,0.3161472343392585,-0.8781836125074047,1.688177153574091,-0.7197745779461739,-0.7884298416805273,0.24266816290885848,ICFI,"ICF International, Inc. ",8742,1.0,10,3,1,1
-0.3396355102319402,0.15325140641164203,1.0944495056915535,-0.8465278644121704,1.2662489436690447,-0.7379642016657564,0.41698272712448653,1.5051074165416714,-0.5679628966415585,-0.7884298416805273,-0.13663272379257765,PRTS,"U.S. Auto Parts Network, Inc.",5531,1.0,8,1,1,1
-0.48526478671025947,-0.439628371689144,0.2289003291708912,-0.1888772163671183,0.0751359283742189,1.3752596265434063,-0.892740265185405,0.5160372086279427,-1.6333448145384568,-0.7884298416805273,0.28877836771965926,ROLL,RBC Bearings INC,3562,1.0,5,2,1,1
-0.7564653397601558,0.8012771823178535,-2.083544137709906,0.09138927963924258,-0.46114267179919893,-0.1918627708043072,-1.1445692336988182,-0.729920923437761,-0.04532073301161351,-0.7884298416805273,-1.190018608615068,MEMS,MEMSIC Inc,3674,1.0,5,2,1,1
0.2064537292314473,0.9810939425125006,0.38683622206589724,0.15882744558749515,-0.9372798772128498,-0.7625858380608138,0.012173679607417286,0.1679698475732916,-0.006119244644279783,1.2682847272747912,-0.9340334982961416,ILSE,INTRALASE CORP ,3845,1.0,5,2,0,1
1.857850369437669,-1.3534268154522453,1.6231784840756127,0.675414008136845,0.7665635273536702,0.9032708521603889,-0.9151109775046415,2.2265854254943127,0.28784708985048146,-0.7884298416805273,-0.22261560434636632,AMBA,AMBARELLA INC ,3674,1.0,5,2,1,1
-0.19978067216775033,-0.03449783225401841,-0.01944126393464871,0.08119194324273175,-0.8861521629525955,-0.2139005021497037,-0.8597299966634894,-0.9861668943687033,-0.5723535282285791,1.268538949964382,1.657701194174783,DSW,DSW Inc. ,5661,1.0,8,1,0,0
-2.5421617149582496,1.1382963361482055,-0.9392668940242623,0.0048455565757660034,-1.6325984587992701,-0.099096489403241,-0.2242298237090931,-1.3453517914219004,0.8290009060634229,-0.7884298416805273,0.4529934528022007,TGH,TEXTAINER GROUP HOLDINGS LTD,7359,1.0,10,3,1,1
1.857850369437669,2.4618257103727217,-1.3971911154040488,-0.4783711277300539,-0.4242718266171597,0.3925783854606303,-1.6888508737714731,0.553460597567885,-0.9251438365062497,-0.7884298416805273,0.07544965266886305,VITC,"Vitacost.com, Inc.",7389,0.0,10,3,0,1
0.5473133655411974,1.9725623032630668,-0.5940830476197624,-0.29753347994299356,-0.7061098214032808,-0.9088711776104533,-0.5909548476147903,-1.16286016407103,0.27630747479547746,1.268538949964382,0.034836186809273806,INPC,INPHONIC INC,4899,1.0,6,1,0,1
-0.8802163829897283,0.6902267650258885,0.8431667620917328,-1.6481951092522051,-0.8314873217910846,0.34923570960189254,0.303540019513671,-0.7492569341224408,0.20495282459192082,-0.7884298416805273,-0.0030149742839591384,MFLX,MULTI FINELINE ELECTRONIX INC,3672,0.0,5,2,1,1
0.11273854523839434,0.2603921494835482,0.2609084089593452,-1.2535488919975644,-0.27879912341012375,-0.7985896219652854,-0.5491022385234906,-0.33533925468364695,-0.4145879153420027,-0.7884298416805273,1.657701194174783,RACK,Silicon Graphics International Corp ,3571,1.0,5,2,0,1
-0.11501589033861868,-0.4384903601944835,0.34187035635908264,-0.8321346601371526,0.5918214774541858,0.6899289637789126,0.8629393318819601,0.04081890039472888,-0.4079851192465114,-0.7884298416805273,-0.13663272379257765,ARP,"ARC DOCUMENT SOLUTIONS, INC.",7334,1.0,10,3,1,1
-0.7564653397601558,-0.3907001377913793,0.01716114195614093,-0.7909783288097314,-0.818598955018086,0.992078649225222,1.8357991937289657,-0.8388739465166357,-1.0089545915502014,-0.7884298416805273,1.063025145544208,DSUP,DAYTON SUPERIOR CORP ,3315,0.0,5,2,1,0
1.3203131712623615,0.7557634821071701,0.5306890641567142,0.35114891492551303,0.07780294266966979,-0.9723384526846303,1.1239434479293353,-0.10854942856448221,0.5360658405861892,-0.7884298416805273,0.07256005298665026,BDE,"Bois d Arc Energy, Inc. ",1311,0.0,2,1,1,0
1.7622820870203577,0.7987232100605117,0.03294214310142815,0.31697265706732686,-1.2904169807187837,1.0139220882505413,-0.6455443122044804,-0.2586194972777175,-0.9054037519478855,-0.7884298416805273,0.5183810850746182,DEEP,Superior Offshore International Inc. ,1389,1.0,2,1,0,1
-0.3935314436539788,-1.3565848844883197,1.3926828901651296,0.007799947703362472,0.4011572058682431,1.6324483739514684,1.5565283580942915,0.16361905135326374,1.6183011587586533,-0.7884298416805273,1.1571934162368178,VRGY,Verigy Ltd. ,3825,1.0,5,2,1,0
0.5187245524570685,0.5162686111782585,-0.927218621144256,1.3108101980509022,0.09418022185319398,-1.4409657095280906,-1.634665769186854,-1.3607931035327598,-0.37878615874436644,-0.7884298416805273,-0.11842932405161835,HURN,Huron Consulting Group Inc.,8742,1.0,10,3,0,1
-0.35750892297607495,-0.5186441160135231,-1.3237524184116514,0.8355387244157189,-1.894971892311518,0.5938358072168034,-1.4920815489230994,-1.705238586214502,-0.9830520853672292,-0.7884298416805273,1.3064218148191524,CLU,"Cellu Tissue Holdings, Inc. ",2621,1.0,5,2,1,0
-2.2830054720983943,-0.10107261470896245,-0.7652918205507697,1.7688532600634177,0.09424763930116173,-0.20184364120995235,-0.18093338859501704,-1.8237498561414445,-0.6621891385372782,1.2685468874802148,1.657701194174783,ARCO,Arcos Dorados Holdings Inc. ,5812,1.0,8,1,0,1
0.7151040878711216,0.7055559754871968,-2.267401008862243,-0.8245143553960828,-1.213620988508773,-2.161592746120977,-1.1373600914701734,-1.346455282646883,0.36814740706353694,-0.7884298416805273,-0.18859166761898988,VRAZ,Dialogic Inc. ,7373,1.0,10,3,1,1
-0.7162940460216511,-0.5578516528907972,-2.267401008862243,0.15355464459927357,-0.6096276161911144,0.5673029619820125,-0.9276560733559592,-0.6381704506714498,-0.4342649010407878,1.2679975123824867,-0.4730718649392244,EGLT,"Eagle Test Systems, Inc. ",3825,1.0,5,2,0,0
-0.44827628863880226,1.0587894115831842,0.61119279908471,-0.07288488473623826,1.016369302264345,-1.3288425792323708,-0.19761398516859208,-0.15679674332794732,-0.3528401136305777,-0.7884298416805273,-0.21640081756385623,BSFT,"BROADSOFT, INC",7372,1.0,10,3,1,0
-0.9013431174157841,1.5920618474928143,0.709944405831058,-0.05745588460631982,-0.8452380309598576,2.2516849898637354,1.3201631603522401,0.5157868287271591,-0.9647681351395573,-0.7884298416805273,1.657701194174783,DOLE,DOLE FOOD CO INC,100,1.0,1,1,1,0
0.4754886566966697,1.1184251898887443,-0.49631041923906033,0.5105210277567028,-0.6739515443714206,-0.4553304077457433,0.5792438817749083,-0.9529636133791785,-1.0607100890755372,-0.7884298416805273,-0.13663272379257765,VTUS,"ASSEMBLY BIOSCIENCES, INC. ",2834,0.0,5,2,1,1
1.857850369437669,1.1051850836763888,-0.08978595620258184,-1.107186170082621,0.13317661001636533,0.9015990007785344,-0.9472478232848274,-0.10363576869650325,0.506808573104256,-0.7884298416805273,-0.5045611551992776,SOLR,GT Advanced Technologies Inc.,3674,1.0,5,2,0,0
0.9948311813841866,-0.14171641856361067,2.0921140463455004,0.5702071604476713,-0.2940555985861123,-0.005229605914252447,-0.5526266079627202,2.2295388104819915,1.2881008447883757,-0.7884298416805273,-0.13663272379257765,BIOF,"Green Brick Partners, Inc.",2869,1.0,5,2,1,1
-0.7564653397601558,-1.3461247248801704,0.8595664804334487,-1.3231309350160896,0.6719399570197038,0.4724118836230942,1.5419778855986943,0.005850680227774888,1.9094504845088478,-0.7884298416805273,-0.6988862620004519,GMET,"GeoMet, Inc. ",1311,1.0,2,1,1,0
0.32815404634096074,0.22435244476757177,0.12882041081620038,-0.2991231511320155,0.9908981202087703,1.540770641153979,0.38902766143530226,-0.7090035871697182,0.5219339630234312,-0.7884298416805273,-0.9859331499012186,CALL,FUZEBOX SOFTWARE CO,4822,1.0,6,1,0,0
-0.3041574697078857,-0.5901660689929303,-0.3523376758611436,-1.188241386878148,0.6105771515732291,-1.1906167505265493,-2.2177779433447204,0.6693711317438366,-0.18183418356640474,-0.7884298416805273,-0.2608872313746089,LQDT,LIQUIDITY SERVICES INC ,7389,1.0,10,3,0,1
1.857850369437669,0.35733126484054833,-1.0458741734726056,0.7667016341705621,-1.3701236444266816,-0.5239657764624795,0.778426701066031,-1.230300583319648,-0.3902082044848001,1.268357961175441,1.657701194174783,MUSA,METALS USA HOLDINGS,5051,1.0,7,1,0,0
0.22186424005397132,0.7196216669952669,0.4314742696652318,1.213981435810898,1.0116222681299685,-0.7383404310076866,-1.7206177789167356,-0.6927190168691397,1.789494140600626,-0.7884298416805273,1.657701194174783,VNTV,"Vantiv, Inc. ",7389,1.0,10,3,0,1
-0.42993119436469895,0.6943338521406102,-1.1411276499559575,-0.5105927381401396,-0.952236647897302,-1.5384462829936758,-1.2615090272443592,1.0692037539452277,-0.6263854856826068,1.2681093087623876,-0.5151114156440421,LIMC,LIMCO-PIEDMONT INC,4581,0.0,6,1,0,1
1.5574169422012023,0.6291275448219371,-1.1429661088982424,0.5368825545315746,-1.4334664173893525,-0.6979305595686472,-0.9304669111870462,-2.2614428268163893,-0.8647299856518658,-0.7884298416805273,1.3542780948115851,ZBB,"EnSync, Inc.",4911,0.0,6,1,0,1
1.6036052540787147,1.1715584936346395,-2.267401008862243,0.7645557224806111,-1.2569702226929005,-0.20752217755408656,-0.5626369565446177,-0.834326214407293,-1.095634199246167,-0.7884298416805273,-0.6404695241134813,PRMW,Primo Water Corp,5149,0.0,7,1,0,1
0.8102046160442347,1.1667059436705212,0.507622989126295,-0.03388284033970652,0.5070595927945303,-0.23928823872708627,0.3928631034719898,0.7335355846423958,0.5299841276718465,-0.7884298416805273,-0.13663272379257765,ALIM,ALIMERA SCIENCES INC ,2834,1.0,5,2,1,0
-0.11501589033861868,-0.7653566270871527,0.9755769989996435,-0.07706378495740934,0.8191346500210305,1.7488678249443979,-1.4421838653514658,-0.12564980401841463,2.061599897714018,1.2680081382410946,0.5170760968892945,LNKD,LINKEDIN CORP,7370,1.0,10,3,0,1
0.3876997991060705,-0.2016375121076204,-0.21505688592398794,1.0680868784144097,-0.6538779197325799,-1.1027186928199644,0.6887270301471441,1.4200343135090239,-0.9040217574930735,-0.7884298416805273,1.2499947984347997,WLSC,WILLIAMS SCOTSMAN INTERNATIONAL INC,7359,1.0,10,3,1,0
-2.450507963669024,0.7131989614164879,2.5616865333406276,-0.6472363870003802,-1.3496316271839277,-0.8767351787213021,-0.49919669773831105,1.6449078666912158,-2.338419890756243,-0.7884298416805273,-0.13663272379257765,OCNF,OCEANFREIGHT INC.,4412,1.0,6,1,1,1
0.11273854523839434,-0.44711043590746485,-0.035445888200492125,0.21716571572116658,-0.5932566380537974,-1.018919099002564,-0.46080099263278335,-0.8396734374287285,-1.1064350535596168,1.2681755444615244,0.7826441081129153,CPII,"CPI INTERNATIONAL, INC.",3670,1.0,5,2,0,0
-0.7564653397601558,-0.08287527213966453,-1.304059944102317,1.1796781595920065,-1.2265930328345962,0.9540989277239955,2.0554804302546503,-2.097267405432678,-0.9472951496357511,-0.7884298416805273,1.2823011116248204,RA,RAILAMERICA INC /DE ,4011,1.0,6,1,1,0
1.857850369437669,-0.2060351122278468,-0.019641988450552348,-0.13272199293285158,0.3968339721408426,0.42599849558364683,0.47766862200965515,1.1922105038152269,-0.5272390034791962,-0.7884298416805273,0.12086257921610394,MG,"Mistras Group, Inc. ",8711,1.0,10,3,1,1
-0.11501589033861868,0.6973364511347063,-0.23420240824608907,0.2805394321000677,-0.6223245031364718,-0.6320744800438701,0.10012583479367536,-0.5642918993489198,-0.1058577175208238,-0.7884298416805273,-0.5505478832481241,ZSTN,"ZST Digital Networks, Inc.",3663,0.0,5,2,0,0
-0.4667202804496548,-0.11072841820520817,-0.2389866059484499,0.5859474181924305,2.1483200132485933,0.2796816371323427,0.8969573673824521,2.303791914869111,-0.7463889627177472,1.2685468874802148,0.5185502289995335,NPTT,NPTEST HOLDING CORP,3825,1.0,5,2,0,0
-0.13181506164942142,0.3438739157639068,1.1792309100982787,-1.3841153636753256,0.4706580862967567,0.18989546170271526,2.263005645428182,-0.621250584233645,-2.47037064511772,-0.7884298416805273,1.1687854159447653,SHO,"Sunstone Hotel Investors, Inc. ",7011,1.0,10,3,1,0
-0.6180363673245368,-1.2755365992571608,-1.8815925541570693,0.7565216225770961,-0.6675768661556455,-0.5161591011595661,-1.1012827917973893,-2.051675100859172,1.352406058717525,1.2682847272747912,-0.5149374101098584,ANGI,"Angie's List, Inc. ",7379,1.0,10,3,0,1
1.751096586540762,-0.8199627051826232,0.1268927389075332,0.38401944912364416,-0.7680529760695964,0.8276965542714754,1.1469270223252304,-1.1515851230577636,0.45297225543132197,-0.7884298416805273,1.657701194174783,SAVE,"Spirit Airlines, Inc",4512,1.0,6,1,1,0
0.43181819656093023,-0.6476167456460638,1.4480189724875585,-1.7207001295279183,1.1293996866208775,-0.4110482761153564,0.02805375277386003,1.2755846426316457,-0.8265974925630737,-0.7884298416805273,-0.13663272379257765,MELA,"STRATA Skin Sciences, Inc. ",3841,0.0,5,2,1,1
-0.8802163829897283,0.899115897233202,1.2562475711643417,0.1050398617507632,1.1051863387256735,0.431425147918608,0.500040114530114,0.7344633886298293,-0.9719842138409742,-0.7884298416805273,1.657701194174783,OWW,"Orbitz Worldwide, Inc.",4700,1.0,6,1,1,0
-0.5039114688790126,-1.4308544155897305,-1.8453887997083451,0.48976267725718786,-1.6944108917918022,-0.31726966111547833,-0.544635859861584,-1.4277865552102518,-0.0828983832631825,1.2684118346918918,-0.3004197489207699,LULU,lululemon athletica inc.,5600,1.0,8,1,0,0
-0.8177135512019812,-0.7622508641858892,0.7090700412969685,-2.046471113710117,0.31177803139442084,0.9228857423052238,-0.2625173365658713,0.8119530127171278,-1.2307092143086547,1.2681093087623876,-0.9404889849636099,KONA,KONA GRILL INC,5812,0.0,8,1,0,1
-0.32185214158770314,-0.9680886975825531,0.7924125324849068,-0.720258387137805,0.4189784714091781,-0.35414915249332185,-0.49746990980207517,0.8076292372699617,-0.5688889207954908,-0.7884298416805273,-0.5248931684355819,FSTC,FASTCLICK INC,7319,1.0,10,3,1,0
-0.6180363673245368,-0.2793800711671601,0.9923728692007084,-1.1314457876621713,1.2965278925342427,-0.9945332492486637,-0.8790226139860967,1.4227782827340463,0.42868051323430484,-0.7884298416805273,-1.6792553118098787,KNTA,KINTERA INC ,7372,0.0,10,3,1,1
1.857850369437669,-0.4384903601944835,-0.022848173041021883,-1.01055083861162,0.24046863256179485,-0.8076818105070841,-1.212887702088529,0.3809286041218135,0.9319472837669571,-0.7884298416805273,-0.13663272379257765,THLD,THRESHOLD PHARMACEUTICALS INC,2834,1.0,5,2,1,1
-0.42993119436469895,-2.2259806873330867,0.32973700033468845,1.1704608398922067,-0.2012443163364826,-1.136614623475646,-1.0190343075225172,-1.3782078410393581,2.061599897714018,1.2685020236034807,0.3806667059543195,PAR,PAR TECHNOLOGY CORP,3572,1.0,5,2,0,0
-0.7971618153297841,-1.529719386605643,0.5741146066929743,1.414622542123219,1.0124654158967903,2.2516849898637354,-0.6559448368525873,2.303791914869111,1.0400200309083594,-0.7884298416805273,-0.7738201330048614,IRWD,IRONWOOD PHARMACEUTICALS INC,2834,1.0,5,2,1,1
-0.8802163829897283,-1.2235153428133698,1.0830451502189784,-2.7054616350444776,-0.12412969491311628,0.022013780481408347,-0.689213684385332,0.48778205977411715,0.46035099366999926,-0.7884298416805273,-0.13663272379257765,PTEK,"POKERTEK, INC.",3990,0.0,5,2,0,1
-0.3754737616158519,0.4690403793364652,-2.267401008862243,1.6415993440578334,-0.9027703269002704,0.5898701082532346,-0.7284970365929068,1.0704691984790795,-0.22334897006688265,-0.7884298416805273,1.1124091487429872,GMAN,"Gordmans Stores, Inc.",5600,1.0,8,1,1,1
0.016764191338905183,-0.5823202562512306,2.562625607573992,1.969270497402084,2.622510125867949,1.6344285730994772,2.263005645428182,2.303791914869111,-0.6834943032082839,-0.7884298416805273,1.657701194174783,EDG,Edgen Group Inc. ,5150,1.0,7,1,1,0
-0.16564197263891237,-0.3610612939096425,0.20848641029940287,-2.107778417178197,-0.8272878332793066,0.17836871357465356,0.9813702288572115,-0.8966593999833783,-0.32938453128153516,1.2684118346918918,1.4818055406573583,HEES,"H&E Equipment Services, Inc. ",7350,1.0,10,3,0,1
